Time (s)	frameDisplacement_B1 (mm)	frameDisplacement_B2 (mm)	frameDisplacement_B3 (mm)	Avg. frameDisplacement (mm)	blobDistance_B12 (mm)	blobDistance_B13 (mm)	blobDistance_B23 (mm)	blobDisplacement_B12 (mm)	blobDisplacement_B13 (mm)	blobDisplacement_B23 (mm)	Avg. blobDisplacement (mm)
53.30000000	0.07523568	0.07225685	0.06827889	0.07192381	0.78360552	1.73387078	0.95984195	0.00309521	0.00695817	0.00408464	0.00471267	
53.40000000	0.07704059	0.07326452	0.06918703	0.07316404	0.78418710	1.73476264	0.95986952	0.00367679	0.00785002	0.00411221	0.00521301	
53.50000000	0.07704059	0.07326452	0.06918703	0.07316404	0.78418710	1.73476264	0.95986952	0.00367679	0.00785002	0.00411221	0.00521301	
53.60000000	0.07615385	0.07347439	0.07073458	0.07345427	0.78316864	1.73231625	0.95878793	0.00265833	0.00540364	0.00303061	0.00369753	
53.70000000	0.07693380	0.07437183	0.07021105	0.07383890	0.78287103	1.73362929	0.95999816	0.00236072	0.00671668	0.00424085	0.00443942	
53.80000000	0.07799185	0.07417898	0.07093597	0.07436893	0.78440355	1.73396152	0.95914031	0.00389325	0.00704891	0.00338300	0.00477505	
53.90000000	0.07690124	0.07517019	0.07040841	0.07415995	0.78195501	1.73334866	0.96056033	0.00144470	0.00643605	0.00480302	0.00422792	
54.00000000	0.07690124	0.07517019	0.07040841	0.07415995	0.78195501	1.73334866	0.96056033	0.00144470	0.00643605	0.00480302	0.00422792	
54.10000000	0.07852781	0.07679510	0.07183163	0.07571818	0.78251351	1.73359510	0.96087210	0.00200320	0.00668248	0.00511478	0.00460016	
54.20000000	0.07992303	0.07732334	0.07165189	0.07629942	0.78311902	1.73519304	0.96140790	0.00260872	0.00828042	0.00565059	0.00551324	
54.30000000	0.08018076	0.07651779	0.07283871	0.07651242	0.78415297	1.73422814	0.95947971	0.00364266	0.00731552	0.00372240	0.00489353	
54.40000000	0.08051174	0.07737365	0.07289351	0.07692630	0.78389451	1.73454122	0.96029631	0.00338420	0.00762861	0.00453900	0.00518393	
54.50000000	0.08068243	0.07822261	0.07417089	0.07769198	0.78327040	1.73342863	0.95991179	0.00276010	0.00651601	0.00415448	0.00447686	
54.60000000	0.08255091	0.07902194	0.07378351	0.07845212	0.78442193	1.73572626	0.96103407	0.00391163	0.00881364	0.00527676	0.00600068	
54.70000000	0.08184457	0.07892886	0.07578985	0.07885443	0.78339476	1.73293131	0.95894946	0.00288445	0.00601869	0.00319215	0.00403176	
54.80000000	0.08344238	0.07959011	0.07544478	0.07949242	0.78466325	1.73499262	0.95989550	0.00415295	0.00808000	0.00413818	0.00545704	
54.90000000	0.08353402	0.07941583	0.07733538	0.08009508	0.78461954	1.73308069	0.95788908	0.00410924	0.00616807	0.00213176	0.00413636	
55.00000000	0.08497571	0.08110730	0.07504761	0.08037687	0.78440024	1.73683326	0.96183477	0.00388994	0.00992064	0.00607746	0.00662935	
55.10000000	0.08408965	0.08112103	0.07788661	0.08103243	0.78371755	1.73309998	0.95908725	0.00320724	0.00618737	0.00332994	0.00424152	
55.20000000	0.08510787	0.08212463	0.07802889	0.08175380	0.78358182	1.73399933	0.95987110	0.00307151	0.00708672	0.00411378	0.00475734	
55.30000000	0.08510951	0.08218040	0.07779813	0.08169602	0.78332319	1.73418312	0.96016708	0.00281288	0.00727051	0.00440977	0.00483105	
55.40000000	0.08570667	0.08178004	0.07906319	0.08218330	0.78477719	1.73358086	0.95853515	0.00426688	0.00666824	0.00277784	0.00457099	
55.50000000	0.08455310	0.08250705	0.07737151	0.08147722	0.78277225	1.73407797	0.96096338	0.00226195	0.00716536	0.00520607	0.00487779	
55.60000000	0.08633728	0.08348504	0.07973113	0.08318448	0.78352929	1.73350795	0.95958532	0.00301899	0.00659534	0.00382801	0.00448078	
55.70000000	0.08637566	0.08353747	0.07949572	0.08313628	0.78353386	1.73378227	0.95984972	0.00302355	0.00686966	0.00409241	0.00466187	
55.80000000	0.08677396	0.08394447	0.08010415	0.08360752	0.78303902	1.73352278	0.95956243	0.00252872	0.00661016	0.00380511	0.00431466	
55.90000000	0.08793922	0.08421122	0.08036081	0.08417042	0.78435935	1.73444737	0.95970678	0.00384904	0.00753476	0.00394947	0.00511109	
56.00000000	0.08799843	0.08465219	0.08036355	0.08433805	0.78369497	1.73445951	0.96009665	0.00318466	0.00754689	0.00433934	0.00502363	
56.10000000	0.08901946	0.08658425	0.08048017	0.08536129	0.78345068	1.73545151	0.96191735	0.00294037	0.00853890	0.00616004	0.00587977	
56.20000000	0.08901946	0.08658425	0.08048017	0.08536129	0.78345068	1.73545151	0.96191735	0.00294037	0.00853890	0.00616004	0.00587977	
56.30000000	0.08952358	0.08595723	0.08114405	0.08554162	0.78421593	1.73523525	0.96061879	0.00370563	0.00832264	0.00486148	0.00562991	
56.40000000	0.08980962	0.08722866	0.08308037	0.08670622	0.78346159	1.73363039	0.95997503	0.00295128	0.00671778	0.00421771	0.00462892	
56.50000000	0.09138600	0.08683742	0.08199143	0.08673828	0.78530550	1.73629640	0.96066594	0.00479520	0.00938378	0.00490862	0.00636253	
56.60000000	0.09190467	0.08697561	0.08276418	0.08721482	0.78591562	1.73598425	0.96007936	0.00540532	0.00907164	0.00432205	0.00626633	
56.70000000	0.09237288	0.08784926	0.08402046	0.08808087	0.78546107	1.73526446	0.95966244	0.00495076	0.00835184	0.00390513	0.00573591	
56.80000000	0.09257256	0.08820022	0.08411175	0.08829484	0.78532736	1.73530338	0.95994566	0.00481705	0.00839077	0.00418834	0.00579872	
56.90000000	0.09214397	0.09021592	0.08349009	0.08861666	0.78293543	1.73561207	0.96251028	0.00242513	0.00869946	0.00675297	0.00595918	
57.00000000	0.09290519	0.08942992	0.08429849	0.08887787	0.78390941	1.73548948	0.96089154	0.00339911	0.00857686	0.00513423	0.00570340	
57.10000000	0.09337923	0.09107943	0.08614928	0.09020264	0.78298269	1.73407044	0.96074766	0.00247238	0.00715783	0.00499035	0.00487352	
57.20000000	0.09337923	0.09107943	0.08614928	0.09020264	0.78298269	1.73407044	0.96074766	0.00247238	0.00715783	0.00499035	0.00487352	
57.30000000	0.09412899	0.09125173	0.08622697	0.09053590	0.78366839	1.73473055	0.96085328	0.00315808	0.00781793	0.00509597	0.00535733	
57.40000000	0.09476697	0.09171928	0.08652664	0.09100430	0.78390551	1.73513355	0.96099065	0.00339520	0.00822093	0.00523334	0.00561649	
57.50000000	0.09657076	0.09242742	0.08846011	0.09248610	0.78521877	1.73500432	0.95977215	0.00470846	0.00809170	0.00401484	0.00560500	
57.60000000	0.09712567	0.09380479	0.08698968	0.09264005	0.78419331	1.73711477	0.96257973	0.00368301	0.01020215	0.00682242	0.00690253	
57.70000000	0.09712567	0.09380479	0.08698968	0.09264005	0.78419331	1.73711477	0.96257973	0.00368301	0.01020215	0.00682242	0.00690253	
57.80000000	0.09660189	0.09423559	0.08901849	0.09328532	0.78334431	1.73447532	0.96102449	0.00283401	0.00756270	0.00526718	0.00522130	
57.90000000	0.09734494	0.09470918	0.08918317	0.09374576	0.78340705	1.73511464	0.96128712	0.00289674	0.00820203	0.00552981	0.00554286	
58.00000000	0.09736736	0.09515017	0.08849842	0.09367198	0.78327979	1.73588410	0.96241129	0.00276949	0.00897149	0.00665397	0.00613165	
58.10000000	0.10028664	0.09568941	0.08966165	0.09521257	0.78562423	1.73764277	0.96179003	0.00511393	0.01073015	0.00603271	0.00729226	
58.20000000	0.09834469	0.09652531	0.08968603	0.09485201	0.78272736	1.73565485	0.96259845	0.00221705	0.00874224	0.00684114	0.00593347	
58.30000000	0.10019483	0.09554751	0.09032428	0.09535554	0.78564153	1.73682961	0.96099607	0.00513123	0.00991699	0.00523876	0.00676233	
58.40000000	0.10153576	0.09660675	0.08944823	0.09586358	0.78587052	1.73923330	0.96291619	0.00536022	0.01232068	0.00715887	0.00827992	
58.50000000	0.10078703	0.09699693	0.09135696	0.09638031	0.78454715	1.73631039	0.96141994	0.00403685	0.00939778	0.00566263	0.00636575	
58.60000000	0.10085167	0.09688127	0.09235662	0.09669652	0.78438968	1.73535564	0.96028601	0.00387938	0.00844303	0.00452870	0.00561703	
58.70000000	0.10183647	0.09761780	0.09229479	0.09724969	0.78513541	1.73649764	0.96109241	0.00462511	0.00958503	0.00533510	0.00651508	
58.80000000	0.10144445	0.09807567	0.09245783	0.09732598	0.78397306	1.73587310	0.96138946	0.00346276	0.00896049	0.00563215	0.00601846	
58.90000000	0.10253082	0.09860092	0.09227403	0.09780192	0.78475817	1.73726711	0.96208527	0.00424786	0.01035449	0.00632796	0.00697677	
59.00000000	0.10200990	0.09831466	0.09348118	0.09793525	0.78460337	1.73554863	0.96058872	0.00409307	0.00863602	0.00483140	0.00585350	
59.10000000	0.10408283	0.10049258	0.09441729	0.09966423	0.78410380	1.73660820	0.96183013	0.00359349	0.00969559	0.00607282	0.00645397	
59.20000000	0.10408283	0.10049258	0.09441729	0.09966423	0.78410380	1.73660820	0.96183013	0.00359349	0.00969559	0.00607282	0.00645397	
59.30000000	0.10416631	0.10159221	0.09582437	0.10052763	0.78295987	1.73518586	0.96152535	0.00244957	0.00827325	0.00576804	0.00549695	
59.40000000	0.10416631	0.10159221	0.09582437	0.10052763	0.78295987	1.73518586	0.96152535	0.00244957	0.00827325	0.00576804	0.00549695	
59.50000000	0.10529377	0.10189648	0.09702013	0.10140346	0.78455038	1.73510618	0.96064941	0.00404007	0.00819357	0.00489210	0.00570858	
59.60000000	0.10456688	0.10357145	0.09699571	0.10171135	0.78151877	1.73445031	0.96233423	0.00100846	0.00753770	0.00657692	0.00504103	
59.70000000	0.10456688	0.10357145	0.09699571	0.10171135	0.78151877	1.73445031	0.96233423	0.00100846	0.00753770	0.00657692	0.00504103	
59.80000000	0.10712972	0.10322054	0.09719940	0.10251655	0.78456488	1.73683737	0.96178244	0.00405458	0.00992475	0.00602512	0.00666815	
59.90000000	0.10772491	0.10361848	0.09868245	0.10334195	0.78477892	1.73598207	0.96069588	0.00426862	0.00906945	0.00493857	0.00609221	
60.00000000	0.10698053	0.10343721	0.09909294	0.10317023	0.78382716	1.73476975	0.96009749	0.00331685	0.00785714	0.00434018	0.00517139	
60.10000000	0.10803975	0.10520778	0.09882467	0.10402407	0.78324463	1.73600263	0.96214748	0.00273432	0.00909002	0.00639017	0.00607150	
60.20000000	0.10936561	0.10500678	0.09831117	0.10422785	0.78485156	1.73801580	0.96245132	0.00434125	0.01110319	0.00669401	0.00737948	
60.30000000	0.10958864	0.10544884	0.09895108	0.10466285	0.78468752	1.73747051	0.96226676	0.00417722	0.01055790	0.00650944	0.00708152	
60.40000000	0.11008202	0.10546091	0.09926890	0.10493728	0.78547247	1.73778582	0.96194089	0.00496216	0.01087321	0.00618358	0.00733965	
60.50000000	0.11037463	0.10583926	0.10002721	0.10541370	0.78516430	1.73738536	0.96156729	0.00465399	0.01047275	0.00580997	0.00697890	
60.60000000	0.10974623	0.10676681	0.10076664	0.10575989	0.78377315	1.73590762	0.96174684	0.00326284	0.00899501	0.00598953	0.00608246	
60.70000000	0.11090510	0.10681389	0.10152605	0.10641501	0.78480035	1.73635734	0.96104369	0.00429005	0.00944472	0.00528638	0.00634038	
60.80000000	0.11037033	0.10854480	0.10207138	0.10699550	0.78232219	1.73529465	0.96224845	0.00181189	0.00838203	0.00649113	0.00556169	
60.90000000	0.11220165	0.10818048	0.10259222	0.10765812	0.78471064	1.73642239	0.96132680	0.00420034	0.00950977	0.00556948	0.00642653	
61.00000000	0.11314811	0.10878405	0.10439410	0.10877542	0.78503535	1.73565017	0.96013293	0.00452505	0.00873756	0.00437561	0.00587941	
61.10000000	0.11314811	0.10878405	0.10439410	0.10877542	0.78503535	1.73565017	0.96013293	0.00452505	0.00873756	0.00437561	0.00587941	
61.20000000	0.11342317	0.11089197	0.10364885	0.10932133	0.78310076	1.73672197	0.96300566	0.00259045	0.00980936	0.00724834	0.00654939	
61.30000000	0.11438568	0.11108212	0.10438622	0.10995134	0.78412390	1.73706783	0.96245731	0.00361359	0.01015522	0.00670000	0.00682293	
61.40000000	0.11438568	0.11108212	0.10438622	0.10995134	0.78412390	1.73706783	0.96245731	0.00361359	0.01015522	0.00670000	0.00682293	
61.50000000	0.11411606	0.11147264	0.10626657	0.11061842	0.78342761	1.73477137	0.96094531	0.00291730	0.00785876	0.00518800	0.00532135	
61.60000000	0.11411606	0.11147264	0.10626657	0.11061842	0.78342761	1.73477137	0.96094531	0.00291730	0.00785876	0.00518800	0.00532135	
61.70000000	0.11647919	0.11325330	0.10529736	0.11167662	0.78398862	1.73827633	0.96372837	0.00347832	0.01136372	0.00797105	0.00760436	
61.80000000	0.11704995	0.11367555	0.10673858	0.11248802	0.78417784	1.73735194	0.96269499	0.00366754	0.01043933	0.00693767	0.00701485	
61.90000000	0.11867831	0.11331790	0.10626165	0.11275262	0.78636552	1.73954697	0.96281079	0.00585521	0.01263436	0.00705348	0.00851435	
62.00000000	0.11749786	0.11375458	0.10717663	0.11280969	0.78430015	1.73742452	0.96236195	0.00378985	0.01051190	0.00660463	0.00696879	
62.10000000	0.11926334	0.11488328	0.10829988	0.11414883	0.78476849	1.73787209	0.96235090	0.00425819	0.01095948	0.00659359	0.00727042	
62.20000000	0.11838454	0.11516206	0.10832954	0.11395871	0.78341194	1.73692555	0.96261585	0.00290164	0.01001294	0.00685853	0.00659104	
62.30000000	0.11866464	0.11551779	0.10967365	0.11461869	0.78324352	1.73591094	0.96164195	0.00273321	0.00899833	0.00588463	0.00587206	
62.40000000	0.11961072	0.11562677	0.10775117	0.11432955	0.78402280	1.73876104	0.96366006	0.00351250	0.01184843	0.00790275	0.00775456	
62.50000000	0.12034903	0.11671171	0.10730137	0.11478737	0.78379929	1.74024208	0.96527623	0.00328898	0.01332946	0.00951891	0.00871245	
62.60000000	0.12046811	0.11798937	0.11053697	0.11633148	0.78259536	1.73690115	0.96324967	0.00208506	0.00998853	0.00749236	0.00652198	
62.70000000	0.12181124	0.11759164	0.10996865	0.11645718	0.78462475	1.73894816	0.96343342	0.00411445	0.01203554	0.00767611	0.00794203	
62.80000000	0.12163069	0.11954194	0.11220270	0.11779177	0.78288728	1.73633242	0.96307212	0.00237698	0.00941981	0.00731480	0.00637053	
62.90000000	0.12163069	0.11954194	0.11220270	0.11779177	0.78288728	1.73633242	0.96307212	0.00237698	0.00941981	0.00731480	0.00637053	
63.00000000	0.12341395	0.11972110	0.11308207	0.11873904	0.78406857	1.73714844	0.96239358	0.00355827	0.01023583	0.00663627	0.00681012	
63.10000000	0.12341395	0.11972110	0.11308207	0.11873904	0.78406857	1.73714844	0.96239358	0.00355827	0.01023583	0.00663627	0.00681012	
63.20000000	0.12518724	0.12006036	0.11399085	0.11974615	0.78552259	1.73816353	0.96184440	0.00501228	0.01125092	0.00608709	0.00745010	
63.30000000	0.12451949	0.12118800	0.11475848	0.12015532	0.78335134	1.73657064	0.96220144	0.00284104	0.00965802	0.00644412	0.00631440	
63.40000000	0.12572663	0.12050169	0.11578235	0.12067023	0.78514640	1.73685406	0.96051923	0.00463610	0.00994145	0.00476192	0.00644649	
63.50000000	0.12658844	0.12178610	0.11472598	0.12103351	0.78548639	1.73885312	0.96281752	0.00497609	0.01194051	0.00706020	0.00799227	
63.60000000	0.12725975	0.12264909	0.11582606	0.12191163	0.78540821	1.73850339	0.96258508	0.00489791	0.01159077	0.00682777	0.00777215	
63.70000000	0.12629759	0.12213743	0.11523136	0.12122213	0.78489760	1.73813825	0.96267693	0.00438729	0.01122564	0.00691962	0.00751085	
63.80000000	0.12785827	0.12254852	0.11753254	0.12264644	0.78604935	1.73734333	0.96077053	0.00553905	0.01043071	0.00501322	0.00699433	
63.90000000	0.12718455	0.12322857	0.11656014	0.12232442	0.78458518	1.73757142	0.96242232	0.00407488	0.01065881	0.00666500	0.00713290	
64.00000000	0.12880485	0.12399979	0.11636203	0.12305556	0.78563859	1.73956956	0.96341028	0.00512829	0.01265695	0.00765296	0.00847940	
64.10000000	0.12990842	0.12467102	0.11781955	0.12413300	0.78610823	1.73925669	0.96262786	0.00559793	0.01234407	0.00687055	0.00827085	
64.20000000	0.12938288	0.12549701	0.11807086	0.12431692	0.78427306	1.73818707	0.96319027	0.00376275	0.01127446	0.00743296	0.00749006	
64.30000000	0.13053898	0.12644242	0.11904862	0.12534334	0.78484522	1.73841098	0.96313647	0.00433491	0.01149836	0.00737915	0.00773748	
64.40000000	0.13053898	0.12644242	0.11904862	0.12534334	0.78484522	1.73841098	0.96313647	0.00433491	0.01149836	0.00737915	0.00773748	
64.50000000	0.13047370	0.12832272	0.12057968	0.12645870	0.78266191	1.73661870	0.96347445	0.00215160	0.00970608	0.00771714	0.00652494	
64.60000000	0.13047370	0.12832272	0.12057968	0.12645870	0.78266191	1.73661870	0.96347445	0.00215160	0.00970608	0.00771714	0.00652494	
64.70000000	0.13342405	0.12869418	0.12162558	0.12791460	0.78522648	1.73857851	0.96281123	0.00471618	0.01166589	0.00705392	0.00781200	
64.80000000	0.13342405	0.12869418	0.12162558	0.12791460	0.78522648	1.73857851	0.96281123	0.00471618	0.01166589	0.00705392	0.00781200	
64.90000000	0.13309130	0.12852640	0.11986332	0.12716034	0.78522817	1.74009089	0.96440211	0.00471787	0.01317828	0.00864480	0.00884698	
65.00000000	0.13462728	0.12898435	0.12244305	0.12868489	0.78632690	1.73914470	0.96229325	0.00581660	0.01223208	0.00653593	0.00819487	
65.10000000	0.13357015	0.13004501	0.12305995	0.12889170	0.78409112	1.73732491	0.96272367	0.00358081	0.01041229	0.00696635	0.00698649	
65.20000000	0.13552442	0.13107853	0.12421859	0.13027385	0.78532875	1.73822777	0.96258122	0.00481845	0.01131516	0.00682390	0.00765250	
65.30000000	0.13552442	0.13107853	0.12421859	0.13027385	0.78532875	1.73822777	0.96258122	0.00481845	0.01131516	0.00682390	0.00765250	
65.40000000	0.13746085	0.13250493	0.12545241	0.13180606	0.78578617	1.73925729	0.96285662	0.00527587	0.01234468	0.00709931	0.00823995	
65.50000000	0.13746085	0.13250493	0.12545241	0.13180606	0.78578617	1.73925729	0.96285662	0.00527587	0.01234468	0.00709931	0.00823995	
65.60000000	0.13751375	0.13297235	0.12603882	0.13217498	0.78530685	1.73841694	0.96267284	0.00479655	0.01150433	0.00691553	0.00773880	
65.70000000	0.13764518	0.13318284	0.12542866	0.13208556	0.78488014	1.73924826	0.96354969	0.00436984	0.01233565	0.00779238	0.00816596	
65.80000000	0.13949060	0.13325356	0.12618988	0.13297801	0.78704348	1.74035119	0.96281820	0.00653318	0.01343858	0.00706089	0.00901088	
65.90000000	0.13895409	0.13413068	0.12530038	0.13279505	0.78526098	1.74067627	0.96462360	0.00475068	0.01376366	0.00886629	0.00912687	
66.00000000	0.13928513	0.13513324	0.12697664	0.13379834	0.78465524	1.73922610	0.96391943	0.00414493	0.01231348	0.00816211	0.00820684	
66.10000000	0.13920826	0.13480483	0.12692359	0.13364556	0.78470361	1.73927808	0.96367954	0.00419330	0.01236547	0.00792222	0.00816033	
66.20000000	0.13963878	0.13557803	0.12813680	0.13445120	0.78392952	1.73834684	0.96324011	0.00341922	0.01143422	0.00748279	0.00744541	
66.30000000	0.14100235	0.13623867	0.12926584	0.13550229	0.78524711	1.73872784	0.96274970	0.00473680	0.01181523	0.00699239	0.00784814	
66.40000000	0.14045793	0.13607732	0.12870326	0.13507951	0.78469085	1.73867354	0.96315861	0.00418055	0.01176092	0.00740130	0.00778092	
66.50000000	0.14189493	0.13754479	0.13024464	0.13656145	0.78532836	1.73884914	0.96307459	0.00481805	0.01193652	0.00731728	0.00802395	
66.60000000	0.14167345	0.13685115	0.13113232	0.13655230	0.78510209	1.73766039	0.96154692	0.00459179	0.01074778	0.00578961	0.00704306	
66.70000000	0.14315570	0.13837517	0.13246902	0.13799996	0.78488296	1.73770790	0.96173371	0.00437266	0.01079529	0.00597639	0.00704811	
66.80000000	0.14315570	0.13837517	0.13246902	0.13799996	0.78488296	1.73770790	0.96173371	0.00437266	0.01079529	0.00597639	0.00704811	
66.90000000	0.14305787	0.13971488	0.13353865	0.13877047	0.78432359	1.73647040	0.96188715	0.00381329	0.00955778	0.00612983	0.00650030	
67.00000000	0.14426422	0.14000496	0.13332500	0.13919806	0.78488997	1.73806674	0.96248337	0.00437967	0.01115412	0.00672605	0.00741995	
67.10000000	0.14473804	0.14054828	0.13346169	0.13958267	0.78523805	1.73834439	0.96281195	0.00472775	0.01143177	0.00705463	0.00773805	
67.20000000	0.14564706	0.14091930	0.13455837	0.14037491	0.78552864	1.73829570	0.96216241	0.00501834	0.01138309	0.00640510	0.00760217	
67.30000000	0.14552532	0.14116148	0.13351739	0.14006806	0.78441430	1.73904803	0.96349458	0.00390399	0.01213541	0.00773727	0.00792556	
67.40000000	0.14602166	0.14036676	0.13500423	0.14046422	0.78628321	1.73805500	0.96113520	0.00577290	0.01114238	0.00537789	0.00743106	
67.50000000	0.14676428	0.14127592	0.13448995	0.14084338	0.78654542	1.73945283	0.96253970	0.00603512	0.01254021	0.00678238	0.00845257	
67.60000000	0.14695890	0.14238748	0.13595498	0.14176712	0.78530961	1.73783068	0.96213906	0.00479930	0.01091807	0.00638174	0.00736637	
67.70000000	0.14798807	0.14333435	0.13571102	0.14234448	0.78544204	1.73934077	0.96338623	0.00493174	0.01242816	0.00762892	0.00832961	
67.80000000	0.14780719	0.14267348	0.13600627	0.14216231	0.78506998	1.73872566	0.96248339	0.00455968	0.01181304	0.00672608	0.00769960	
67.90000000	0.14808809	0.14352540	0.13683000	0.14281450	0.78511466	1.73814527	0.96244243	0.00460436	0.01123265	0.00668511	0.00750737	
68.00000000	0.14891476	0.14467457	0.13595423	0.14318119	0.78529081	1.74004217	0.96444791	0.00478050	0.01312956	0.00869059	0.00886688	
